"","age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","y","year"
"40806",33,"admin.","married","university.degree","no","yes","no","cellular","sep","thu",272,2,999,0,"nonexistent",-1.1,94.199,-37.5,0.878,4963.6,"yes",2010
"40807",35,"technician","married","professional.course","no","yes","no","cellular","sep","thu",447,1,999,2,"failure",-1.1,94.199,-37.5,0.878,4963.6,"no",2010
"40808",54,"admin.","divorced","university.degree","no","yes","no","cellular","sep","thu",112,1,999,2,"failure",-1.1,94.199,-37.5,0.878,4963.6,"no",2010
"40809",35,"technician","married","professional.course","no","yes","no","cellular","sep","thu",390,2,999,0,"nonexistent",-1.1,94.199,-37.5,0.878,4963.6,"no",2010
"40810",33,"admin.","married","university.degree","no","yes","no","telephone","sep","thu",217,2,999,0,"nonexistent",-1.1,94.199,-37.5,0.878,4963.6,"no",2010
"40811",30,"services","single","high.school","no","yes","no","cellular","sep","thu",405,1,999,3,"failure",-1.1,94.199,-37.5,0.878,4963.6,"no",2010
"40812",21,"student","single","unknown","no","no","no","cellular","sep","thu",150,1,999,0,"nonexistent",-1.1,94.199,-37.5,0.878,4963.6,"no",2010
"40813",32,"technician","married","high.school","no","no","no","cellular","sep","thu",245,1,999,0,"nonexistent",-1.1,94.199,-37.5,0.878,4963.6,"no",2010
"40814",58,"admin.","married","university.degree","no","no","no","cellular","sep","thu",272,4,6,1,"success",-1.1,94.199,-37.5,0.878,4963.6,"yes",2010
"40815",29,"admin.","single","high.school","no","no","no","cellular","sep","thu",134,1,999,0,"nonexistent",-1.1,94.199,-37.5,0.878,4963.6,"no",2010
"40816",28,"management","single","university.degree","no","no","no","cellular","sep","fri",133,4,999,1,"failure",-1.1,94.199,-37.5,0.879,4963.6,"no",2010
"40817",30,"technician","single","university.degree","no","yes","no","cellular","sep","fri",173,2,15,4,"failure",-1.1,94.199,-37.5,0.879,4963.6,"yes",2010
"40818",36,"admin.","divorced","university.degree","no","yes","yes","cellular","sep","fri",157,3,999,0,"nonexistent",-1.1,94.199,-37.5,0.879,4963.6,"no",2010
"40819",23,"student","single","university.degree","no","yes","no","cellular","sep","fri",349,2,999,4,"failure",-1.1,94.199,-37.5,0.879,4963.6,"no",2010
"40820",31,"admin.","married","university.degree","no","yes","no","cellular","sep","fri",232,2,13,1,"success",-1.1,94.199,-37.5,0.879,4963.6,"yes",2010
"40821",33,"unemployed","single","unknown","no","yes","no","cellular","sep","fri",224,2,999,1,"failure",-1.1,94.199,-37.5,0.879,4963.6,"yes",2010
"40822",33,"technician","single","professional.course","no","yes","no","cellular","sep","fri",246,9,999,2,"failure",-1.1,94.199,-37.5,0.879,4963.6,"no",2010
"40823",26,"technician","single","professional.course","no","yes","no","cellular","sep","fri",249,1,3,3,"success",-1.1,94.199,-37.5,0.879,4963.6,"yes",2010
"40824",33,"technician","single","professional.course","no","yes","no","cellular","sep","fri",395,1,999,0,"nonexistent",-1.1,94.199,-37.5,0.879,4963.6,"yes",2010
"40825",25,"student","single","unknown","no","no","no","cellular","sep","fri",732,1,999,0,"nonexistent",-1.1,94.199,-37.5,0.879,4963.6,"yes",2010
"40826",60,"retired","married","professional.course","no","no","no","telephone","sep","fri",618,1,999,1,"failure",-1.1,94.199,-37.5,0.879,4963.6,"no",2010
"40827",51,"admin.","divorced","high.school","no","yes","no","telephone","sep","fri",19,1,999,0,"nonexistent",-1.1,94.199,-37.5,0.879,4963.6,"no",2010
"40828",27,"admin.","single","high.school","no","no","no","telephone","sep","mon",6,1,999,0,"nonexistent",-1.1,94.199,-37.5,0.879,4963.6,"no",2010
"40829",31,"admin.","single","high.school","no","no","no","cellular","sep","mon",262,5,6,3,"success",-1.1,94.199,-37.5,0.879,4963.6,"yes",2010
"40830",34,"technician","married","professional.course","no","yes","no","telephone","sep","mon",157,5,999,0,"nonexistent",-1.1,94.199,-37.5,0.879,4963.6,"no",2010
"40831",48,"services","married","basic.6y","no","no","no","cellular","sep","mon",188,2,999,0,"nonexistent",-1.1,94.199,-37.5,0.879,4963.6,"yes",2010
"40832",32,"admin.","married","high.school","no","no","no","cellular","sep","mon",169,2,999,0,"nonexistent",-1.1,94.199,-37.5,0.879,4963.6,"no",2010
"40833",30,"student","single","professional.course","no","unknown","unknown","cellular","sep","mon",132,4,6,3,"success",-1.1,94.199,-37.5,0.879,4963.6,"no",2010
"40834",32,"admin.","single","university.degree","no","yes","no","cellular","sep","mon",290,4,999,0,"nonexistent",-1.1,94.199,-37.5,0.879,4963.6,"no",2010
"40835",32,"admin.","married","high.school","no","yes","no","cellular","sep","mon",156,2,999,1,"failure",-1.1,94.199,-37.5,0.879,4963.6,"no",2010
"40836",30,"student","single","professional.course","no","yes","no","telephone","sep","mon",379,3,999,0,"nonexistent",-1.1,94.199,-37.5,0.879,4963.6,"no",2010
"40837",30,"student","single","professional.course","no","yes","no","cellular","sep","mon",1616,4,19,1,"success",-1.1,94.199,-37.5,0.879,4963.6,"no",2010
"40838",30,"student","single","professional.course","no","no","no","cellular","sep","mon",162,2,9,2,"failure",-1.1,94.199,-37.5,0.879,4963.6,"no",2010
"40839",32,"admin.","married","high.school","no","yes","no","cellular","sep","mon",1298,1,999,0,"nonexistent",-1.1,94.199,-37.5,0.879,4963.6,"yes",2010
"40840",48,"unemployed","married","professional.course","no","yes","no","cellular","sep","mon",315,2,999,0,"nonexistent",-1.1,94.199,-37.5,0.879,4963.6,"yes",2010
"40841",32,"admin.","single","university.degree","no","yes","no","cellular","sep","mon",990,4,999,0,"nonexistent",-1.1,94.199,-37.5,0.879,4963.6,"no",2010
"40842",32,"admin.","single","university.degree","no","yes","no","telephone","sep","tue",6,1,999,0,"nonexistent",-1.1,94.199,-37.5,0.88,4963.6,"no",2010
"40843",30,"student","single","professional.course","no","no","no","cellular","sep","tue",104,1,999,2,"failure",-1.1,94.199,-37.5,0.88,4963.6,"no",2010
"40844",30,"student","single","professional.course","no","no","no","telephone","sep","tue",237,2,999,0,"nonexistent",-1.1,94.199,-37.5,0.88,4963.6,"no",2010
"40845",30,"student","single","professional.course","no","yes","no","cellular","sep","tue",282,2,6,1,"success",-1.1,94.199,-37.5,0.88,4963.6,"yes",2010
"40846",29,"admin.","single","university.degree","no","no","no","cellular","sep","tue",600,2,3,3,"success",-1.1,94.199,-37.5,0.88,4963.6,"yes",2010
"40847",22,"student","single","high.school","no","no","no","telephone","sep","wed",13,1,999,0,"nonexistent",-1.1,94.199,-37.5,0.886,4963.6,"no",2010
"40848",40,"admin.","divorced","high.school","no","yes","yes","telephone","sep","wed",21,1,999,1,"failure",-1.1,94.199,-37.5,0.886,4963.6,"no",2010
"40849",35,"admin.","married","university.degree","no","no","yes","cellular","sep","wed",242,2,999,1,"failure",-1.1,94.199,-37.5,0.886,4963.6,"no",2010
"40850",35,"admin.","married","university.degree","no","yes","no","cellular","sep","wed",110,2,18,2,"failure",-1.1,94.199,-37.5,0.886,4963.6,"no",2010
"40851",30,"student","single","high.school","no","yes","no","cellular","sep","wed",201,2,999,0,"nonexistent",-1.1,94.199,-37.5,0.886,4963.6,"no",2010
"40852",42,"management","married","university.degree","no","yes","no","cellular","sep","wed",232,1,3,2,"success",-1.1,94.199,-37.5,0.886,4963.6,"yes",2010
"40853",34,"admin.","married","university.degree","no","no","yes","cellular","sep","wed",245,3,999,0,"nonexistent",-1.1,94.199,-37.5,0.886,4963.6,"yes",2010
"40854",42,"admin.","divorced","university.degree","no","yes","no","cellular","sep","wed",211,1,999,1,"failure",-1.1,94.199,-37.5,0.886,4963.6,"no",2010
"40855",42,"admin.","divorced","university.degree","no","no","no","cellular","sep","wed",678,1,16,1,"success",-1.1,94.199,-37.5,0.886,4963.6,"yes",2010
"40856",41,"admin.","married","unknown","no","no","no","cellular","sep","wed",845,1,7,3,"success",-1.1,94.199,-37.5,0.886,4963.6,"yes",2010
"40857",50,"management","married","university.degree","no","yes","no","cellular","oct","fri",197,2,999,0,"nonexistent",-1.1,94.601,-49.5,0.942,4963.6,"no",2010
"40858",30,"technician","unknown","university.degree","no","no","no","cellular","oct","fri",131,2,16,1,"success",-1.1,94.601,-49.5,0.942,4963.6,"no",2010
"40859",59,"unemployed","married","basic.9y","no","yes","yes","cellular","oct","fri",142,1,999,0,"nonexistent",-1.1,94.601,-49.5,0.942,4963.6,"no",2010
"40860",32,"admin.","single","university.degree","no","no","no","cellular","oct","fri",143,1,999,2,"failure",-1.1,94.601,-49.5,0.942,4963.6,"no",2010
"40861",32,"admin.","single","university.degree","no","yes","no","cellular","oct","fri",164,1,999,3,"failure",-1.1,94.601,-49.5,0.942,4963.6,"no",2010
"40862",41,"retired","single","basic.4y","no","yes","no","cellular","oct","fri",278,1,999,0,"nonexistent",-1.1,94.601,-49.5,0.942,4963.6,"no",2010
"40863",27,"student","single","university.degree","no","yes","no","cellular","oct","fri",161,1,999,3,"failure",-1.1,94.601,-49.5,0.942,4963.6,"no",2010
"40864",30,"self-employed","single","basic.9y","no","no","yes","telephone","oct","mon",5,1,999,0,"nonexistent",-1.1,94.601,-49.5,0.953,4963.6,"no",2010
"40865",58,"admin.","married","university.degree","no","yes","no","telephone","oct","mon",9,1,999,0,"nonexistent",-1.1,94.601,-49.5,0.953,4963.6,"no",2010
"40866",40,"technician","married","professional.course","no","yes","no","telephone","oct","tue",10,1,999,0,"nonexistent",-1.1,94.601,-49.5,0.956,4963.6,"no",2010
"40867",32,"technician","married","professional.course","no","no","no","cellular","oct","wed",311,1,3,1,"success",-1.1,94.601,-49.5,0.959,4963.6,"yes",2010
"40868",32,"technician","married","professional.course","no","no","no","cellular","oct","wed",486,1,999,0,"nonexistent",-1.1,94.601,-49.5,0.959,4963.6,"yes",2010
"40869",26,"technician","single","university.degree","no","no","no","cellular","oct","wed",649,1,999,0,"nonexistent",-1.1,94.601,-49.5,0.959,4963.6,"yes",2010
"40870",26,"blue-collar","single","basic.6y","no","no","no","cellular","oct","wed",808,1,999,0,"nonexistent",-1.1,94.601,-49.5,0.959,4963.6,"yes",2010
"40871",35,"technician","married","professional.course","no","yes","yes","cellular","oct","wed",608,1,9,2,"failure",-1.1,94.601,-49.5,0.959,4963.6,"yes",2010
"40872",26,"admin.","single","university.degree","no","yes","yes","cellular","oct","wed",261,1,999,0,"nonexistent",-1.1,94.601,-49.5,0.959,4963.6,"no",2010
"40873",32,"technician","married","professional.course","no","yes","no","cellular","oct","wed",275,2,999,0,"nonexistent",-1.1,94.601,-49.5,0.959,4963.6,"yes",2010
"40874",32,"admin.","married","high.school","no","yes","no","telephone","oct","wed",48,1,999,0,"nonexistent",-1.1,94.601,-49.5,0.959,4963.6,"no",2010
"40875",41,"technician","married","professional.course","no","no","no","cellular","oct","wed",391,2,27,1,"success",-1.1,94.601,-49.5,0.959,4963.6,"yes",2010
"40876",57,"admin.","married","university.degree","no","unknown","unknown","cellular","oct","wed",229,2,3,2,"success",-1.1,94.601,-49.5,0.959,4963.6,"yes",2010
"40877",26,"admin.","single","university.degree","no","no","no","telephone","oct","wed",541,1,999,2,"failure",-1.1,94.601,-49.5,0.959,4963.6,"no",2010
"40878",22,"self-employed","single","professional.course","no","yes","no","cellular","oct","wed",218,1,999,0,"nonexistent",-1.1,94.601,-49.5,0.959,4963.6,"yes",2010
"40879",32,"technician","married","professional.course","no","no","no","cellular","oct","wed",691,2,14,4,"failure",-1.1,94.601,-49.5,0.959,4963.6,"no",2010
"40880",75,"retired","married","basic.4y","no","yes","no","cellular","oct","wed",1020,3,999,3,"failure",-1.1,94.601,-49.5,0.959,4963.6,"no",2010
"40881",28,"admin.","single","high.school","no","no","no","cellular","oct","wed",1246,2,999,0,"nonexistent",-1.1,94.601,-49.5,0.959,4963.6,"yes",2010
"40882",64,"unemployed","divorced","basic.9y","no","yes","no","cellular","oct","wed",604,2,999,0,"nonexistent",-1.1,94.601,-49.5,0.959,4963.6,"no",2010
"40883",36,"admin.","single","university.degree","no","no","no","cellular","oct","thu",197,2,999,0,"nonexistent",-1.1,94.601,-49.5,0.965,4963.6,"no",2010
"40884",65,"retired","married","basic.4y","no","yes","no","telephone","oct","thu",138,4,999,0,"nonexistent",-1.1,94.601,-49.5,0.965,4963.6,"no",2010
"40885",51,"admin.","married","university.degree","no","yes","yes","cellular","oct","thu",236,3,3,1,"success",-1.1,94.601,-49.5,0.965,4963.6,"yes",2010
"40886",28,"admin.","single","university.degree","no","no","no","cellular","oct","thu",116,1,17,1,"success",-1.1,94.601,-49.5,0.965,4963.6,"no",2010
"40887",70,"retired","married","basic.4y","unknown","no","no","cellular","oct","thu",122,1,14,3,"failure",-1.1,94.601,-49.5,0.965,4963.6,"no",2010
"40888",31,"admin.","single","university.degree","no","yes","no","telephone","oct","fri",118,1,999,0,"nonexistent",-1.1,94.601,-49.5,0.972,4963.6,"no",2010
"40889",62,"blue-collar","married","unknown","no","no","no","cellular","oct","fri",73,3,999,0,"nonexistent",-1.1,94.601,-49.5,0.972,4963.6,"no",2010
"40890",61,"retired","married","basic.4y","no","no","no","telephone","oct","fri",194,1,999,0,"nonexistent",-1.1,94.601,-49.5,0.972,4963.6,"yes",2010
"40891",33,"blue-collar","single","basic.4y","no","yes","no","cellular","oct","fri",146,1,999,1,"failure",-1.1,94.601,-49.5,0.972,4963.6,"no",2010
"40892",29,"technician","married","professional.course","no","yes","no","cellular","oct","fri",319,1,5,2,"success",-1.1,94.601,-49.5,0.972,4963.6,"yes",2010
"40893",47,"admin.","married","high.school","no","yes","no","cellular","oct","fri",437,1,999,1,"failure",-1.1,94.601,-49.5,0.972,4963.6,"yes",2010
"40894",27,"student","single","unknown","no","yes","no","cellular","oct","fri",512,1,20,4,"failure",-1.1,94.601,-49.5,0.972,4963.6,"no",2010
"40895",39,"housemaid","married","basic.4y","no","no","no","cellular","oct","fri",282,1,999,0,"nonexistent",-1.1,94.601,-49.5,0.972,4963.6,"no",2010
"40896",60,"retired","married","basic.4y","no","unknown","unknown","cellular","oct","fri",272,1,10,3,"failure",-1.1,94.601,-49.5,0.972,4963.6,"no",2010
"40897",27,"student","single","unknown","no","yes","no","cellular","oct","fri",309,2,999,1,"failure",-1.1,94.601,-49.5,0.972,4963.6,"no",2010
"40898",32,"services","single","university.degree","no","yes","no","cellular","oct","fri",375,2,999,2,"failure",-1.1,94.601,-49.5,0.972,4963.6,"no",2010
"40899",49,"technician","divorced","professional.course","no","yes","no","cellular","oct","fri",251,2,3,1,"success",-1.1,94.601,-49.5,0.972,4963.6,"yes",2010
"40900",39,"housemaid","married","basic.4y","no","yes","no","cellular","oct","fri",135,2,999,2,"failure",-1.1,94.601,-49.5,0.972,4963.6,"no",2010
"40901",66,"retired","married","basic.4y","no","yes","no","telephone","oct","fri",369,2,999,1,"failure",-1.1,94.601,-49.5,0.972,4963.6,"yes",2010
"40902",56,"unemployed","divorced","basic.4y","no","no","yes","cellular","oct","fri",363,2,5,3,"success",-1.1,94.601,-49.5,0.972,4963.6,"yes",2010
"40903",24,"admin.","single","high.school","no","yes","no","cellular","oct","fri",133,2,999,1,"failure",-1.1,94.601,-49.5,0.972,4963.6,"no",2010
"40904",31,"technician","single","professional.course","no","yes","no","cellular","oct","fri",401,2,999,0,"nonexistent",-1.1,94.601,-49.5,0.972,4963.6,"yes",2010
"40905",55,"admin.","married","high.school","no","no","no","telephone","oct","mon",317,2,10,3,"success",-1.1,94.601,-49.5,0.977,4963.6,"no",2010
"40906",59,"services","married","university.degree","no","yes","no","cellular","oct","mon",162,1,999,0,"nonexistent",-1.1,94.601,-49.5,0.977,4963.6,"no",2010
"40907",33,"services","married","professional.course","no","no","no","cellular","oct","mon",291,1,999,3,"failure",-1.1,94.601,-49.5,0.977,4963.6,"no",2010
"40908",48,"technician","married","professional.course","no","yes","yes","cellular","oct","mon",450,1,8,1,"success",-1.1,94.601,-49.5,0.977,4963.6,"yes",2010
"40909",30,"technician","single","unknown","no","yes","yes","cellular","oct","mon",195,1,999,3,"failure",-1.1,94.601,-49.5,0.977,4963.6,"no",2010
"40910",27,"admin.","single","university.degree","no","no","no","cellular","oct","mon",278,1,999,0,"nonexistent",-1.1,94.601,-49.5,0.977,4963.6,"yes",2010
"40911",29,"admin.","single","university.degree","no","no","no","cellular","oct","mon",123,2,12,2,"failure",-1.1,94.601,-49.5,0.977,4963.6,"no",2010
"40912",33,"services","single","university.degree","no","no","no","cellular","oct","mon",110,2,999,0,"nonexistent",-1.1,94.601,-49.5,0.977,4963.6,"no",2010
"40913",33,"services","single","university.degree","no","yes","no","cellular","oct","mon",252,2,3,2,"success",-1.1,94.601,-49.5,0.977,4963.6,"yes",2010
"40914",65,"retired","married","basic.4y","no","yes","yes","cellular","oct","mon",165,1,3,1,"success",-1.1,94.601,-49.5,0.977,4963.6,"yes",2010
"40915",24,"blue-collar","single","basic.9y","no","no","no","cellular","oct","mon",485,1,6,1,"success",-1.1,94.601,-49.5,0.977,4963.6,"no",2010
"40916",74,"retired","married","university.degree","no","no","no","telephone","oct","mon",160,1,999,0,"nonexistent",-1.1,94.601,-49.5,0.977,4963.6,"no",2010
"40917",25,"services","single","high.school","no","no","no","cellular","oct","mon",251,1,999,1,"failure",-1.1,94.601,-49.5,0.977,4963.6,"no",2010
"40918",25,"services","single","high.school","no","no","no","cellular","oct","mon",79,1,999,2,"failure",-1.1,94.601,-49.5,0.977,4963.6,"no",2010
"40919",26,"technician","single","professional.course","no","no","no","telephone","oct","mon",4,1,16,1,"success",-1.1,94.601,-49.5,0.977,4963.6,"no",2010
"40920",22,"unemployed","single","university.degree","no","no","yes","telephone","oct","mon",34,2,999,0,"nonexistent",-1.1,94.601,-49.5,0.977,4963.6,"no",2010
"40921",59,"services","married","university.degree","no","yes","no","cellular","oct","mon",383,2,999,2,"failure",-1.1,94.601,-49.5,0.977,4963.6,"yes",2010
"40922",71,"retired","married","professional.course","no","yes","no","cellular","oct","mon",185,2,999,0,"nonexistent",-1.1,94.601,-49.5,0.977,4963.6,"no",2010
"40923",61,"admin.","married","high.school","no","yes","no","cellular","oct","mon",146,4,999,0,"nonexistent",-1.1,94.601,-49.5,0.977,4963.6,"no",2010
"40924",20,"student","single","unknown","no","no","no","cellular","oct","mon",137,3,999,3,"failure",-1.1,94.601,-49.5,0.977,4963.6,"no",2010
"40925",28,"blue-collar","single","basic.9y","no","yes","no","telephone","oct","mon",4,1,999,0,"nonexistent",-1.1,94.601,-49.5,0.977,4963.6,"no",2010
"40926",31,"technician","single","professional.course","no","yes","no","telephone","oct","tue",54,1,999,1,"failure",-1.1,94.601,-49.5,0.982,4963.6,"no",2010
"40927",31,"blue-collar","single","basic.9y","no","no","no","telephone","oct","tue",114,1,999,0,"nonexistent",-1.1,94.601,-49.5,0.982,4963.6,"no",2010
"40928",31,"technician","married","university.degree","no","yes","yes","cellular","oct","tue",203,4,6,2,"success",-1.1,94.601,-49.5,0.982,4963.6,"yes",2010
"40929",21,"student","single","high.school","no","no","no","cellular","oct","tue",362,1,999,0,"nonexistent",-1.1,94.601,-49.5,0.982,4963.6,"yes",2010
"40930",20,"student","single","unknown","no","yes","yes","cellular","oct","tue",187,1,3,4,"success",-1.1,94.601,-49.5,0.982,4963.6,"yes",2010
"40931",22,"student","single","university.degree","no","yes","no","cellular","oct","tue",166,1,999,0,"nonexistent",-1.1,94.601,-49.5,0.982,4963.6,"no",2010
"40932",27,"admin.","single","university.degree","no","yes","yes","cellular","oct","tue",242,1,3,2,"success",-1.1,94.601,-49.5,0.982,4963.6,"no",2010
"40933",27,"blue-collar","single","high.school","no","no","no","cellular","oct","tue",253,1,999,2,"failure",-1.1,94.601,-49.5,0.982,4963.6,"yes",2010
"40934",71,"retired","married","professional.course","no","no","no","cellular","oct","tue",323,1,999,0,"nonexistent",-1.1,94.601,-49.5,0.982,4963.6,"yes",2010
"40935",27,"admin.","single","university.degree","no","no","no","cellular","oct","tue",143,1,999,0,"nonexistent",-1.1,94.601,-49.5,0.982,4963.6,"no",2010
"40936",20,"student","single","unknown","no","no","no","telephone","oct","tue",250,1,999,1,"failure",-1.1,94.601,-49.5,0.982,4963.6,"no",2010
"40937",31,"technician","married","university.degree","no","no","no","cellular","oct","tue",146,2,12,3,"failure",-1.1,94.601,-49.5,0.982,4963.6,"no",2010
"40938",27,"blue-collar","single","high.school","no","yes","no","cellular","oct","tue",209,3,999,1,"failure",-1.1,94.601,-49.5,0.982,4963.6,"yes",2010
"40939",51,"housemaid","married","basic.4y","no","no","no","cellular","oct","tue",130,2,999,2,"failure",-1.1,94.601,-49.5,0.982,4963.6,"no",2010
"40940",27,"student","single","high.school","no","no","no","telephone","oct","tue",5,1,999,0,"nonexistent",-1.1,94.601,-49.5,0.982,4963.6,"no",2010
"40941",49,"admin.","married","high.school","unknown","no","no","cellular","oct","wed",169,1,6,3,"success",-1.1,94.601,-49.5,0.985,4963.6,"yes",2010
"40942",66,"retired","married","basic.4y","unknown","unknown","unknown","cellular","oct","wed",216,1,6,3,"success",-1.1,94.601,-49.5,0.985,4963.6,"yes",2010
"40943",65,"retired","married","basic.4y","no","yes","yes","cellular","oct","wed",190,1,3,3,"success",-1.1,94.601,-49.5,0.985,4963.6,"yes",2010
"40944",35,"admin.","married","university.degree","no","no","no","cellular","oct","wed",194,1,3,2,"success",-1.1,94.601,-49.5,0.985,4963.6,"yes",2010
"40945",52,"technician","married","university.degree","no","yes","no","telephone","oct","wed",6,1,999,1,"failure",-1.1,94.601,-49.5,0.985,4963.6,"no",2010
"40946",54,"admin.","married","high.school","no","no","no","cellular","oct","wed",252,2,6,2,"success",-1.1,94.601,-49.5,0.985,4963.6,"yes",2010
"40947",60,"retired","married","basic.4y","no","yes","no","cellular","oct","wed",357,2,999,1,"failure",-1.1,94.601,-49.5,0.985,4963.6,"no",2010
"40948",63,"admin.","married","university.degree","no","yes","yes","cellular","oct","thu",133,2,999,0,"nonexistent",-1.1,94.601,-49.5,0.987,4963.6,"no",2010
"40949",33,"management","single","university.degree","no","no","no","cellular","oct","thu",119,3,999,0,"nonexistent",-1.1,94.601,-49.5,0.987,4963.6,"no",2010
"40950",54,"self-employed","married","university.degree","no","no","no","cellular","oct","thu",99,3,999,0,"nonexistent",-1.1,94.601,-49.5,0.987,4963.6,"no",2010
"40951",81,"retired","divorced","basic.4y","no","yes","no","cellular","oct","thu",192,2,3,2,"success",-1.1,94.601,-49.5,0.987,4963.6,"no",2010
"40952",70,"retired","married","professional.course","no","no","no","cellular","oct","thu",585,1,6,3,"success",-1.1,94.601,-49.5,0.987,4963.6,"yes",2010
"40953",50,"admin.","married","high.school","no","yes","no","cellular","oct","thu",326,1,999,0,"nonexistent",-1.1,94.601,-49.5,0.987,4963.6,"yes",2010
"40954",48,"technician","married","professional.course","no","yes","no","cellular","oct","thu",235,1,999,0,"nonexistent",-1.1,94.601,-49.5,0.987,4963.6,"no",2010
"40955",48,"technician","married","professional.course","no","no","no","cellular","oct","thu",491,1,6,3,"success",-1.1,94.601,-49.5,0.987,4963.6,"yes",2010
"40956",61,"blue-collar","married","professional.course","no","yes","no","cellular","oct","thu",246,2,999,0,"nonexistent",-1.1,94.601,-49.5,0.987,4963.6,"yes",2010
"40957",54,"self-employed","married","university.degree","no","yes","no","cellular","oct","thu",317,6,6,1,"success",-1.1,94.601,-49.5,0.987,4963.6,"no",2010
"40958",37,"admin.","single","high.school","no","no","no","telephone","oct","thu",301,1,3,1,"success",-1.1,94.601,-49.5,0.987,4963.6,"yes",2010
"40959",63,"admin.","married","university.degree","no","yes","no","cellular","oct","thu",174,2,6,1,"success",-1.1,94.601,-49.5,0.987,4963.6,"no",2010
"40960",37,"admin.","single","high.school","no","no","no","cellular","oct","thu",322,1,999,0,"nonexistent",-1.1,94.601,-49.5,0.987,4963.6,"no",2010
"40961",37,"admin.","single","high.school","no","no","no","cellular","oct","thu",509,1,999,0,"nonexistent",-1.1,94.601,-49.5,0.987,4963.6,"yes",2010
"40962",54,"self-employed","married","university.degree","no","no","no","cellular","oct","thu",219,3,999,1,"failure",-1.1,94.601,-49.5,0.987,4963.6,"no",2010
"40963",41,"admin.","single","high.school","no","no","no","cellular","oct","thu",786,2,999,0,"nonexistent",-1.1,94.601,-49.5,0.987,4963.6,"no",2010
"40964",54,"self-employed","married","university.degree","no","yes","no","cellular","oct","thu",72,4,999,1,"failure",-1.1,94.601,-49.5,0.987,4963.6,"no",2010
"40965",51,"admin.","married","high.school","no","no","yes","cellular","oct","thu",181,2,999,1,"failure",-1.1,94.601,-49.5,0.987,4963.6,"no",2010
"40966",81,"retired","divorced","basic.4y","no","yes","no","cellular","oct","thu",158,1,999,1,"failure",-1.1,94.601,-49.5,0.987,4963.6,"no",2010
"40967",74,"retired","married","university.degree","no","yes","no","cellular","oct","fri",212,2,3,2,"success",-1.1,94.601,-49.5,0.993,4963.6,"no",2010
"40968",34,"student","single","professional.course","no","yes","no","telephone","oct","fri",6,1,999,0,"nonexistent",-1.1,94.601,-49.5,0.993,4963.6,"no",2010
"40969",65,"retired","married","basic.4y","no","no","no","cellular","oct","fri",187,2,7,3,"success",-1.1,94.601,-49.5,0.993,4963.6,"yes",2010
"40970",84,"retired","divorced","basic.4y","unknown","yes","no","cellular","oct","fri",106,4,999,0,"nonexistent",-1.1,94.601,-49.5,0.993,4963.6,"no",2010
"40971",24,"admin.","single","university.degree","no","yes","no","cellular","oct","fri",1176,3,3,2,"success",-1.1,94.601,-49.5,0.993,4963.6,"yes",2010
"40972",68,"retired","divorced","high.school","no","yes","no","cellular","oct","mon",130,4,999,2,"failure",-1.1,94.601,-49.5,1,4963.6,"no",2010
"40973",26,"student","single","high.school","no","yes","no","telephone","oct","mon",209,1,999,0,"nonexistent",-1.1,94.601,-49.5,1,4963.6,"no",2010
"40974",68,"retired","divorced","high.school","no","yes","yes","cellular","oct","mon",567,1,3,1,"success",-1.1,94.601,-49.5,1,4963.6,"yes",2010
"40975",47,"admin.","single","university.degree","no","yes","no","cellular","oct","mon",333,1,999,1,"failure",-1.1,94.601,-49.5,1,4963.6,"no",2010
"40976",44,"technician","married","high.school","no","yes","yes","cellular","oct","mon",310,1,999,1,"failure",-1.1,94.601,-49.5,1,4963.6,"yes",2010
"40977",56,"technician","divorced","professional.course","no","no","no","cellular","oct","mon",464,1,3,2,"success",-1.1,94.601,-49.5,1,4963.6,"yes",2010
"40978",42,"technician","married","professional.course","no","yes","yes","cellular","oct","mon",509,1,6,1,"success",-1.1,94.601,-49.5,1,4963.6,"yes",2010
"40979",44,"admin.","married","university.degree","no","yes","no","cellular","oct","mon",252,1,999,0,"nonexistent",-1.1,94.601,-49.5,1,4963.6,"yes",2010
"40980",56,"technician","divorced","professional.course","no","yes","yes","cellular","oct","mon",170,5,999,0,"nonexistent",-1.1,94.601,-49.5,1,4963.6,"no",2010
"40981",29,"admin.","single","university.degree","no","yes","no","cellular","oct","mon",526,1,999,0,"nonexistent",-1.1,94.601,-49.5,1,4963.6,"yes",2010
"40982",68,"retired","divorced","high.school","no","yes","no","cellular","oct","mon",222,1,999,0,"nonexistent",-1.1,94.601,-49.5,1,4963.6,"yes",2010
"40983",74,"retired","divorced","basic.4y","no","yes","no","cellular","oct","mon",180,2,999,0,"nonexistent",-1.1,94.601,-49.5,1,4963.6,"no",2010
"40984",74,"retired","divorced","basic.4y","no","yes","no","cellular","oct","mon",102,3,3,2,"success",-1.1,94.601,-49.5,1,4963.6,"no",2010
"40985",44,"services","married","high.school","no","no","no","cellular","oct","mon",95,3,999,0,"nonexistent",-1.1,94.601,-49.5,1,4963.6,"no",2010
"40986",47,"admin.","single","university.degree","no","no","no","cellular","oct","mon",767,3,999,0,"nonexistent",-1.1,94.601,-49.5,1,4963.6,"yes",2010
